station,Datatime,lon,lat,airpressure,DryBulbSensor,HOBO_rh,HOBO_solar,HOBO_ws,Wet bulb_calculation,Globe bulb_calculation,WBGT_calculation,iso7243_Tg150
SINICA,2019/10/24 08:05,121.6141667,25.0405,1013.25,25.35,73.68,241,0,24.76,32.5,26.4,32.5
SINICA,2019/10/24 08:10,121.6141667,25.0405,1013.25,25.302,72.2,259.4,0.4,23.1,30.83,24.9,32.58
SINICA,2019/10/24 08:15,121.6141667,25.0405,1013.25,25.896,71.94,300.2,0,25.68,35.15,27.6,35.15
SINICA,2019/10/24 08:20,121.6141667,25.0405,1013.25,25.382,70.68,149.8,0.6,22.11,27.73,23.6,28.55
SINICA,2019/10/24 08:25,121.6141667,25.0405,1013.25,24.86,72.18,225.4,0.4,22.5,29.48,24.1,30.94
SINICA,2019/10/24 08:30,121.6141667,25.0405,1013.25,24.91,73,84.4,0,22.35,26.25,23.4,26.25
SINICA,2019/10/24 08:35,121.6141667,25.0405,1013.25,25.078,72.3,227.8,0.2,23.33,30.73,25,32.2
SINICA,2019/10/24 08:40,121.6141667,25.0405,1013.25,24.73,72.54,198.4,0.7,21.94,28.03,23.4,29.22
SINICA,2019/10/24 08:45,121.6141667,25.0405,1013.25,24.536,72.96,136.8,0.7,21.54,26.48,22.8,27.18
SINICA,2019/10/24 08:50,121.6141667,25.0405,1013.25,24.164,73.96,166.4,1,21.34,26.47,22.6,27.36
SINICA,2019/10/24 08:55,121.6141667,25.0405,1013.25,24.484,74.12,240.8,0.3,22.74,29.94,24.4,31.54
SINICA,2019/10/24 09:00,121.6141667,25.0405,1013.25,25.316,72.2,376.2,0.5,23.51,33.31,25.7,35.98
SINICA,2019/10/24 09:05,121.6141667,25.0405,1013.25,25.906,70.34,445.6,0.4,24.4,36.2,26.9,39.46
SINICA,2019/10/24 09:10,121.6141667,25.0405,1013.25,26.948,67.5,473.4,0.1,27.81,42.18,30.6,45.31
SINICA,2019/10/24 09:15,121.6141667,25.0405,1013.25,26.948,65.98,567,0.6,24.69,38.77,27.7,42.88
SINICA,2019/10/24 09:20,121.6141667,25.0405,1013.25,26.432,66.32,545.2,0.9,23.69,36.38,26.5,40.13
SINICA,2019/10/24 09:25,121.6141667,25.0405,1013.25,26.396,66.14,387.4,0.5,23.63,34.58,26.1,37.31
SINICA,2019/10/24 09:30,121.6141667,25.0405,1013.25,26.676,64.74,574.6,0.5,24.6,39.3,27.7,43.52
SINICA,2019/10/24 09:35,121.6141667,25.0405,1013.25,26.66,63.92,564.6,0.8,23.74,37.36,26.8,41.31
SINICA,2019/10/24 09:40,121.6141667,25.0405,1013.25,27.122,63.08,597,0.5,24.82,40.25,28.1,44.64
SINICA,2019/10/24 09:45,121.6141667,25.0405,1013.25,27.366,62.66,612.2,0.3,25.97,42.88,29.5,47.43
SINICA,2019/10/24 09:50,121.6141667,25.0405,1013.25,27.058,61.18,631.6,0.9,23.76,38.63,27.1,43
SINICA,2019/10/24 09:55,121.6141667,25.0405,1013.25,27.568,59.2,635,0.4,25.19,42.42,28.9,47.12
SINICA,2019/10/24 10:00,121.6141667,25.0405,1013.25,27.492,57.86,639.8,1.1,23.38,38.41,26.8,42.68
SINICA,2019/10/24 10:05,121.6141667,25.0405,1013.25,26.856,58.42,666.4,1.8,22.48,36.43,25.7,40.46
SINICA,2019/10/24 10:10,121.6141667,25.0405,1013.25,26.37,59.42,698,2.3,22.07,35.56,25.2,39.56
SINICA,2019/10/24 10:15,121.6141667,25.0405,1013.25,26.582,60.78,759.8,1.8,22.83,37.64,26.2,42.3
SINICA,2019/10/24 10:20,121.6141667,25.0405,1013.25,27.618,59.54,864.2,1.6,23.88,40.86,27.6,46.35
SINICA,2019/10/24 10:25,121.6141667,25.0405,1013.25,27.576,59.5,656.4,1.2,23.62,38.51,27,42.85
SINICA,2019/10/24 10:30,121.6141667,25.0405,1013.25,27.74,59.84,379.8,0.1,26.35,39.49,29.1,41.9
SINICA,2019/10/24 10:35,121.6141667,25.0405,1013.25,27.05,60.7,372.2,1.1,22.58,33.04,25.1,35.38
SINICA,2019/10/24 10:40,121.6141667,25.0405,1013.25,26.672,62.18,481.6,1.1,22.83,34.73,25.6,37.88
SINICA,2019/10/24 10:45,121.6141667,25.0405,1013.25,26.892,62.38,475.4,0.7,23.48,36.12,26.3,39.44
SINICA,2019/10/24 10:50,121.6141667,25.0405,1013.25,27.096,61.66,390.8,0.9,22.97,33.91,25.6,36.48
SINICA,2019/10/24 10:55,121.6141667,25.0405,1013.25,26.71,61.92,368.2,0.7,22.82,33.6,25.4,36.08
SINICA,2019/10/24 11:00,121.6141667,25.0405,1013.25,26.374,63.18,335,0.5,22.88,33.23,25.3,35.52
SINICA,2019/10/24 11:05,121.6141667,25.0405,1013.25,27.034,62.86,631,0.4,25.19,41.86,28.7,46.55
SINICA,2019/10/24 11:10,121.6141667,25.0405,1013.25,27.362,61.5,537.4,0.7,23.96,37.91,27.1,41.7
SINICA,2019/10/24 11:15,121.6141667,25.0405,1013.25,26.588,62.48,458.4,0.9,22.9,34.73,25.6,37.8
SINICA,2019/10/24 11:20,121.6141667,25.0405,1013.25,27.154,59.88,408,0.8,22.91,34.55,25.7,37.28
SINICA,2019/10/24 11:25,121.6141667,25.0405,1013.25,26.7,62.18,421,0.5,23.42,35.61,26.2,38.59
SINICA,2019/10/24 11:30,121.6141667,25.0405,1013.25,27.314,62.04,592.2,0.4,25.09,41.16,28.5,45.54
SINICA,2019/10/24 11:35,121.6141667,25.0405,1013.25,26.992,61.88,343.2,0.4,23.47,34.52,26,36.9
SINICA,2019/10/24 11:40,121.6141667,25.0405,1013.25,27.196,61.52,546.4,0.4,24.68,39.88,28,43.9
SINICA,2019/10/24 11:45,121.6141667,25.0405,1013.25,27.128,61.56,442,0.4,24.07,37.17,27,40.35
SINICA,2019/10/24 11:50,121.6141667,25.0405,1013.25,27.466,61.2,744.4,1,24.25,40.8,27.9,45.93
SINICA,2019/10/24 11:55,121.6141667,25.0405,1013.25,27.904,60.44,552.4,0.4,25.12,40.73,28.5,44.79
SINICA,2019/10/24 12:00,121.6141667,25.0405,1013.25,26.96,60.82,510.8,1.1,22.94,35.53,25.9,38.88
SINICA,2019/10/24 12:05,121.6141667,25.0405,1013.25,27.576,60.64,480,0.4,24.52,38.58,27.6,42.06
SINICA,2019/10/24 12:10,121.6141667,25.0405,1013.25,27.312,60.42,459.2,0.7,23.45,36.16,26.4,39.34
SINICA,2019/10/24 12:15,121.6141667,25.0405,1013.25,26.932,62.02,347.8,1.1,22.58,32.5,25,34.68
SINICA,2019/10/24 12:20,121.6141667,25.0405,1013.25,25.968,64.44,219.2,1.2,21.67,29.03,23.6,30.24
SINICA,2019/10/24 12:25,121.6141667,25.0405,1013.25,27.31,62.72,701,0.2,27.36,47.04,31.3,52.18
SINICA,2019/10/24 12:30,121.6141667,25.0405,1013.25,27.616,60.2,500.6,1.4,23.15,35.34,26,38.48
SINICA,2019/10/24 12:35,121.6141667,25.0405,1013.25,26.734,63.06,234,0.7,22.45,30.73,24.5,32.17
SINICA,2019/10/24 12:40,121.6141667,25.0405,1013.25,26.198,63.44,299.2,0.5,22.59,32.2,24.9,34.21
SINICA,2019/10/24 12:45,121.6141667,25.0405,1013.25,27.452,61.34,822,1,24.52,42.26,28.4,47.96
SINICA,2019/10/24 12:50,121.6141667,25.0405,1013.25,27.604,61.42,338.4,0.7,23.37,33.88,25.9,36.14
SINICA,2019/10/24 12:55,121.6141667,25.0405,1013.25,25.992,64.22,136.6,0.8,21.52,27.76,23.2,28.41
SINICA,2019/10/24 13:00,121.6141667,25.0405,1013.25,26.272,65.1,467.6,0.6,23.5,35.81,26.2,39.13
SINICA,2019/10/24 13:05,121.6141667,25.0405,1013.25,28.65,61.76,712.4,0.2,28.35,48.7,32.4,53.92
SINICA,2019/10/24 13:10,121.6141667,25.0405,1013.25,28.98,58.86,433.8,0.3,25.58,39.63,28.7,42.76
SINICA,2019/10/24 13:15,121.6141667,25.0405,1013.25,27.176,61.5,272.2,0.8,22.67,31.8,24.9,33.51
SINICA,2019/10/24 13:20,121.6141667,25.0405,1013.25,27.44,62.36,661,0.8,24.47,40.1,27.9,44.77
SINICA,2019/10/24 13:25,121.6141667,25.0405,1013.25,27.582,61.86,555.6,1.1,23.78,37.03,26.8,40.72
SINICA,2019/10/24 13:30,121.6141667,25.0405,1013.25,27.998,60.66,672,0.8,24.72,40.87,28.3,45.62
SINICA,2019/10/24 13:35,121.6141667,25.0405,1013.25,26.76,62.3,457.2,1.8,22.48,33.14,25,35.83
SINICA,2019/10/24 13:40,121.6141667,25.0405,1013.25,28.416,60.32,617.4,0.1,29.34,48.31,33,52.39
SINICA,2019/10/24 13:45,121.6141667,25.0405,1013.25,28.084,60.36,233.8,0.8,23.13,31.92,25.4,33.34
SINICA,2019/10/24 13:50,121.6141667,25.0405,1013.25,26.252,64.5,143.6,1.3,21.67,27.89,23.4,28.55
SINICA,2019/10/24 13:55,121.6141667,25.0405,1013.25,26.146,67.12,418.8,0.6,23.5,34.61,26,37.56
SINICA,2019/10/24 14:00,121.6141667,25.0405,1013.25,27.292,65.14,428,0.6,24.24,35.98,26.9,39
SINICA,2019/10/24 14:05,121.6141667,25.0405,1013.25,27.184,65.14,478.6,1,23.82,35.52,26.5,38.73
SINICA,2019/10/24 14:10,121.6141667,25.0405,1013.25,26.974,64.58,375.2,1,23.2,33.3,25.6,35.73
SINICA,2019/10/24 14:15,121.6141667,25.0405,1013.25,26.842,65.46,354.4,0.7,23.45,33.52,25.8,35.92
SINICA,2019/10/24 14:20,121.6141667,25.0405,1013.25,26.576,65.6,377.8,1.1,22.96,32.74,25.3,35.15
SINICA,2019/10/24 14:25,121.6141667,25.0405,1013.25,27.22,65.24,492.8,0.5,24.73,37.94,27.6,41.52
SINICA,2019/10/24 14:30,121.6141667,25.0405,1013.25,26.824,65.36,521,1.7,23.22,34.4,25.8,37.57
SINICA,2019/10/24 14:35,121.6141667,25.0405,1013.25,26.658,67.42,324.6,1,23.2,32.04,25.3,34.11
SINICA,2019/10/24 14:40,121.6141667,25.0405,1013.25,26.634,67.86,181.2,0.4,23.2,30.12,24.9,31.22
SINICA,2019/10/24 14:45,121.6141667,25.0405,1013.25,25.676,69.04,92.2,1,21.74,26.53,23.1,26.86
SINICA,2019/10/24 14:50,121.6141667,25.0405,1013.25,25.184,71.08,149.2,0.7,21.92,27.4,23.3,28.2
SINICA,2019/10/24 14:55,121.6141667,25.0405,1013.25,25.958,70.94,391.2,0.5,23.98,34.32,26.2,37.11
SINICA,2019/10/24 15:00,121.6141667,25.0405,1013.25,26.436,69.54,388,0.8,23.72,33.58,26,36.22
SINICA,2019/10/24 15:05,121.6141667,25.0405,1013.25,26.356,69.82,372.8,1,23.46,32.71,25.6,35.15
SINICA,2019/10/24 15:10,121.6141667,25.0405,1013.25,26.31,69.94,256.8,0.8,23.16,30.73,25,32.36
SINICA,2019/10/24 15:15,121.6141667,25.0405,1013.25,25.976,70.5,243.8,0.7,22.97,30.3,24.7,31.85
SINICA,2019/10/24 15:20,121.6141667,25.0405,1013.25,26.186,69.72,310.4,0.5,23.61,32.59,25.7,34.73
SINICA,2019/10/24 15:25,121.6141667,25.0405,1013.25,26.202,69.26,294.6,0.9,23.04,31.19,25,33.07
SINICA,2019/10/24 15:30,121.6141667,25.0405,1013.25,26.208,69.6,291.4,0.6,23.37,31.84,25.3,33.8
SINICA,2019/10/24 15:35,121.6141667,25.0405,1013.25,26.01,70.16,248.8,0.7,22.98,30.44,24.8,32.03
SINICA,2019/10/24 15:40,121.6141667,25.0405,1013.25,25.714,70.54,182.6,0.9,22.37,28.45,23.9,29.48
SINICA,2019/10/24 15:45,121.6141667,25.0405,1013.25,25.588,71,207,0.7,22.54,29.1,24.2,30.36
SINICA,2019/10/24 15:50,121.6141667,25.0405,1013.25,25.766,71.02,226,0.4,23.16,30.43,24.9,31.91
SINICA,2019/10/24 15:55,121.6141667,25.0405,1013.25,25.676,71.22,212.4,0.7,22.68,29.31,24.3,30.62
SINICA,2019/10/24 16:00,121.6141667,25.0405,1013.25,25.336,72.06,192,1.1,22.2,28.08,23.7,29.15
SINICA,2019/10/24 16:05,121.6141667,25.0405,1013.25,25.154,72.74,163.8,1.4,21.96,27.18,23.3,28
SINICA,2019/10/24 16:10,121.6141667,25.0405,1013.25,25.078,73.5,180,1.1,22.13,27.6,23.5,28.59
SINICA,2019/10/24 16:15,121.6141667,25.0405,1013.25,25.35,73.44,177.4,0.6,22.61,28.39,24,29.45
SINICA,2019/10/24 16:20,121.6141667,25.0405,1013.25,25.118,73.44,111.4,1,21.94,26.38,23.1,26.87
SINICA,2019/10/24 16:25,121.6141667,25.0405,1013.25,24.922,73.64,113.4,1.1,21.77,26.17,23,26.66
SINICA,2019/10/24 16:30,121.6141667,25.0405,1013.25,24.51,74.48,76.4,2.2,21.29,24.93,22.3,25.11
SINICA,2019/10/24 16:35,121.6141667,25.0405,1013.25,24.488,75.16,57,0.7,21.43,24.7,22.4,24.78
SINICA,2019/10/24 16:40,121.6141667,25.0405,1013.25,24.3,75.44,38,1.6,21.15,24.09,22.1,24
SINICA,2019/10/24 16:45,121.6141667,25.0405,1013.25,24.264,75.82,29,1.4,21.15,23.88,22,23.72
SINICA,2019/10/24 16:50,121.6141667,25.0405,1013.25,24.126,76.5,29.6,1.4,21.11,23.76,21.9,23.61
SINICA,2019/10/24 16:55,121.6141667,25.0405,1013.25,24.114,77.16,25,0.8,21.21,23.59,22,23.4
SINICA,2019/10/24 17:00,121.6141667,25.0405,1013.25,24.15,77.1,22,0.5,21.24,23.47,22,23.24
